trigger,x:Right Upper Arm/leg,y:Right Upper Arm/leg,z:Right Upper Arm/leg,x:Right Lower Arm,y:Right Lower Arm,z:Right Lower Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Upper Arm/leg,y:Left Upper Arm/leg,z:Left Upper Arm/leg,x:Left Lower Arm,y:Left Lower Arm,z:Left Lower Arm
0,-4728,168,16940,7532,-5328,14416,7220,13500,6728,8556,-14696,720,-3308,1720,14452,7856,5464,13660
0,-4640,240,16920,7564,-5260,14412,7296,13560,6788,8472,-14660,700,-3428,1832,14496,7916,5556,13576
0,-4576,140,16916,7560,-5308,14536,7176,13428,6600,8500,-14620,684,-3328,1832,14520,7760,5608,13536
0,-4620,140,16964,7700,-5328,14372,7208,13488,6628,8544,-14628,852,-3392,1852,14460,7844,5652,13556
0,-4628,112,16940,7716,-5272,14456,7220,13436,6752,8552,-14620,688,-3340,1684,14520,7812,5572,13616
0,-4656,96,16812,7680,-5304,14548,7296,13552,6832,8552,-14596,704,-3468,1884,14492,7824,5588,13552
0,-4672,196,16888,7632,-5324,14404,7304,13432,6648,8480,-14644,628,-3412,1720,14448,7748,5584,13484
0,-4620,108,16792,7616,-5348,14560,7224,13456,6848,8592,-14556,696,-3392,1904,14392,7768,5524,13500
0,-4680,208,16848,7760,-5256,14416,7176,13416,6776,8444,-14612,488,-3440,1824,14368,7896,5428,13596
0,-4620,192,16864,7624,-5336,14396,7296,13420,6588,8664,-14676,820,-3348,1836,14464,7900,5660,13556
0,-4584,148,16860,7620,-5284,14432,7220,13484,6564,8572,-14668,696,-3360,1880,14536,7860,5632,13504
0,-4604,160,16940,7692,-5356,14492,7204,13400,6668,8544,-14676,524,-3396,1776,14448,7852,5624,13508
0,-4540,152,16908,7688,-5316,14420,7140,13476,6756,8544,-14588,736,-3232,1920,14528,7896,5636,13600
0,-4600,124,17056,7544,-5220,14528,7224,13308,6664,8580,-14584,676,-3408,1964,14528,7780,5624,13628
0,-4712,140,16940,7640,-5240,14444,7140,13368,6736,8480,-14588,856,-3392,2040,14500,7800,5576,13576
0,-4580,100,16996,7600,-5212,14504,7132,13364,6708,8484,-14608,696,-3344,1840,14452,7816,5592,13588
0,-4656,172,16992,7500,-5232,14516,7180,13344,6708,8452,-14596,628,-3392,1888,14512,7780,5616,13640
0,-4624,104,16972,7700,-5180,14412,7268,13300,6668,8492,-14672,664,-3236,1912,14476,7832,5604,13500
0,-4560,124,17008,7672,-5324,14468,7248,13448,6728,8604,-14624,740,-3308,1880,14512,7880,5656,13524
0,-4640,152,16960,7648,-5316,14496,7152,13348,6708,8576,-14664,732,-3316,1912,14456,7840,5580,13676
0,-4668,108,16988,7760,-5324,14436,7156,13368,6632,8460,-14640,608,-3388,1860,14584,7764,5576,13516
0,-4624,124,16904,7668,-5292,14252,7220,13420,6720,8360,-14528,716,-3296,1880,14564,7800,5448,13704
0,-4616,164,16816,7640,-5348,14432,7136,13332,6692,8492,-14696,596,-3296,1804,14596,7792,5576,13584
0,-4700,132,16920,7788,-5268,14504,7264,13384,6784,8548,-14608,644,-3296,1972,14688,7856,5528,13528
0,-4676,252,16900,7608,-5264,14376,7164,13416,6744,8572,-14584,676,-3428,1808,14576,7872,5488,13644
0,-4708,64,16848,7624,-5252,14484,7284,13448,6636,8540,-14732,680,-3372,1768,14432,7916,5656,13564
0,-4740,68,16912,7600,-5376,14444,7172,13540,6556,8512,-14620,668,-3412,1864,14464,7912,5612,13460
0,-4640,184,16908,7644,-5344,14564,7256,13452,6648,8624,-14608,760,-3264,1840,14388,7872,5504,13504
0,-4668,140,16960,7712,-5304,14424,7340,13504,6704,8500,-14616,692,-3468,1908,14572,7840,5528,13520
0,-4652,96,17008,7640,-5376,14464,7248,13384,6676,8548,-14632,564,-3308,1976,14636,7864,5592,13652
0,-4644,76,16936,7664,-5164,14412,7264,13380,6724,8544,-14600,584,-3392,2104,14532,7944,5632,13608
0,-4716,112,16948,7672,-5244,14388,7312,13472,6584,8552,-14664,768,-3456,1968,14644,7928,5752,13660
0,-4724,200,16860,7708,-5260,14360,7360,13436,6584,8444,-14576,672,-3396,1856,14652,7868,5504,13544
0,-4632,152,16976,7604,-5336,14412,7252,13376,6744,8512,-14612,724,-3400,2172,14472,7852,5608,13536
0,-4648,140,16912,7620,-5368,14372,7292,13388,6748,8456,-14592,508,-3332,1972,14568,7828,5596,13520
0,-4708,176,16944,7652,-5296,14436,7308,13404,6744,8540,-14620,484,-3364,1784,14668,7888,5524,13436
0,-4636,144,16884,7684,-5268,14320,7288,13380,6660,8552,-14544,688,-3336,1580,14560,7864,5488,13580
0,-4668,-16,16996,7700,-5272,14440,7216,13524,6784,8732,-14476,688,-3256,1672,14452,7752,5596,13672
0,-4704,176,16940,7640,-5276,14536,7152,13356,6652,8524,-14588,800,-3264,1780,14520,7672,5504,13664
0,-4480,208,16844,7628,-5260,14360,7252,13428,6728,8564,-14580,712,-3356,1756,14552,7812,5404,13404
0,-4680,-8,16984,7524,-5332,14376,7168,13380,6656,8448,-14580,700,-3380,1796,14480,7864,5320,13412
0,-4696,236,16872,7636,-5320,14400,7172,13440,6644,8436,-14548,624,-3496,1944,14244,7864,5308,13420
0,-4696,132,16908,7768,-5272,14340,7208,13376,6628,8316,-14516,696,-3416,2092,14288,8004,5420,13464
0,-4596,88,16856,7700,-5160,14460,7124,13336,6768,8404,-14588,772,-3504,1964,14336,8004,5700,13460
0,-4696,44,16864,7544,-5208,14540,7116,13332,6792,8340,-14580,740,-3468,1912,14528,7960,5620,13636
0,-4692,28,16928,7664,-5340,14544,7052,13452,6768,8420,-14564,680,-3416,2060,14552,8040,5524,13724
0,-4560,68,16996,7612,-5252,14560,7176,13456,6768,8588,-14696,680,-3424,1976,14668,7856,5508,13620
0,-4528,64,17060,7640,-5152,14580,7156,13484,6772,8672,-14720,756,-3312,1984,14600,7924,5464,13640
0,-4596,56,17040,7580,-5068,14432,7228,13524,6740,8592,-14640,532,-3192,2092,14588,7788,5336,13680
0,-4524,80,17000,7632,-5180,14552,7256,13584,6716,8588,-14772,660,-3296,1996,14636,7756,5584,13540
0,-4680,24,16808,7728,-5196,14332,7260,13448,6852,8512,-14724,496,-3260,2004,14348,7812,5560,13560
0,-4708,124,16824,7728,-5236,14396,7332,13364,6804,8548,-14700,588,-3488,2296,14204,7968,5564,13364
0,-4700,36,16892,7812,-5324,14272,7328,13396,6900,8628,-14640,700,-3400,1528,14336,7876,5632,13464
0,-4824,164,16776,7764,-5268,14368,7452,13408,6684,8640,-14612,504,-3488,2080,14528,7856,5492,13336
0,-4784,164,16896,7780,-5352,14340,7204,13364,6796,8520,-14488,816,-3576,1796,14388,7816,5464,13412
0,-4836,224,16808,7572,-5428,14572,7308,13308,6572,8520,-14588,640,-3504,1824,14536,7844,5676,13480
0,-4724,112,16924,7724,-5388,14448,7220,13344,6564,8596,-14524,776,-3440,1668,14628,7856,5752,13560
0,-4828,92,16944,7688,-5312,14388,7308,13372,6656,8476,-14504,848,-3412,1848,14844,7672,5700,13540
0,-4704,260,16804,7652,-5360,14408,7272,13488,6704,8588,-14528,788,-3276,1684,14560,7844,5560,13552
0,-4704,180,16908,7720,-5328,14244,7288,13344,6660,8596,-14640,708,-3456,1788,14536,7892,5516,13420
0,-4612,148,17028,7608,-5312,14244,7244,13372,6596,8592,-14556,656,-3344,1864,14588,7848,5488,13512
0,-4624,80,16968,7648,-5292,14476,7268,13440,6716,8520,-14668,784,-3336,2088,14544,7832,5484,13608
0,-4588,100,17068,7664,-5352,14332,7264,13536,6580,8524,-14496,568,-3192,2044,14592,7944,5360,13608
0,-4628,96,16996,7736,-5312,14400,7212,13520,6580,8600,-14700,668,-3276,1948,14376,7944,5404,13596
0,-4616,-24,16876,7660,-5192,14596,7272,13460,6612,8336,-14584,640,-3360,2028,14376,8004,5320,13496
0,-4688,-16,16980,7776,-5160,14684,7204,13520,6612,8504,-14644,776,-3412,1956,14512,8008,5464,13516
0,-4556,-52,16852,7704,-5228,14424,7128,13376,6648,8440,-14720,612,-3344,2088,14352,8020,5568,13452
0,-4680,36,17004,7772,-5232,14464,7148,13348,6696,8460,-14536,644,-3284,1976,14416,7868,5476,13540
0,-4580,24,16916,7676,-5204,14544,7164,13376,6688,8536,-14584,648,-3228,2020,14656,7876,5472,13460
0,-4560,60,16856,7708,-5208,14576,7224,13376,6720,8468,-14692,540,-3312,2108,14692,7788,5468,13556
0,-4688,52,17044,7612,-5256,14448,7140,13376,6736,8556,-14736,620,-3276,2148,14652,7904,5528,13512
0,-4528,124,16932,7644,-5172,14444,7172,13448,6764,8424,-14704,496,-3392,2036,14552,7972,5572,13640
0,-4804,12,16840,7840,-5204,14552,7240,13416,6708,8488,-14600,532,-3340,1836,14592,7848,5788,13556
0,-4724,72,16804,7716,-5224,14316,7120,13376,6720,8516,-14780,612,-3268,1776,14544,7872,5620,13488
0,-4716,120,16836,7728,-5160,14264,7172,13356,6668,8608,-14552,628,-3280,2008,14680,7836,5612,13536
0,-4684,84,16792,7744,-5300,14320,7160,13384,6852,8568,-14656,520,-3344,1944,14404,7872,5524,13632
0,-4672,48,16748,7756,-5372,14500,7144,13448,6664,8544,-14612,668,-3308,1912,14440,7796,5508,13540
0,-4756,36,16924,7660,-5308,14408,7264,13456,6832,8572,-14520,724,-3344,1884,14592,7952,5408,13660
0,-4704,40,16924,7848,-5300,14424,7340,13496,6832,8436,-14612,828,-3256,1924,14636,7728,5472,13604
0,-4696,52,16760,7716,-5304,14416,7384,13436,6840,8532,-14536,656,-3312,1864,14620,7784,5496,13444
0,-4736,12,17000,7772,-5288,14416,7304,13500,6748,8484,-14588,676,-3340,1948,14444,7852,5532,13544
0,-4764,84,16884,7732,-5356,14460,7360,13440,6744,8576,-14644,712,-3288,1972,14532,7872,5508,13556
0,-4720,20,16924,7668,-5308,14372,7172,13340,6752,8476,-14568,636,-3324,2064,14464,7960,5592,13508
0,-4716,68,16868,7788,-5232,14296,7252,13428,6656,8436,-14608,832,-3284,1884,14468,7908,5568,13608
0,-4708,64,16768,7724,-5340,14236,7152,13464,6696,8548,-14556,664,-3476,1876,14392,7964,5552,13460
0,-4776,0,16956,7732,-5248,14408,7312,13504,6716,8480,-14500,784,-3276,1940,14488,7956,5476,13732
0,-4592,124,16796,7664,-5212,14448,7268,13404,6580,8608,-14544,692,-3292,1940,14476,7948,5436,13432
0,-4616,96,16868,7788,-5260,14364,7192,13440,6796,8440,-14492,764,-3276,1928,14468,7848,5556,13464
0,-4732,72,16840,7656,-5232,14336,7304,13508,6652,8600,-14508,764,-3472,1920,14408,7900,5504,13492
0,-4864,60,16872,7808,-5252,14344,7268,13532,6512,8512,-14540,848,-3396,1964,14620,7864,5508,13472
0,-4664,20,16928,7736,-5360,14460,7260,13524,6684,8472,-14556,796,-3372,1856,14424,7768,5488,13368
0,-4788,96,16988,7756,-5232,14416,7132,13436,6708,8604,-14536,896,-3420,1896,14436,7916,5476,13444
0,-4720,80,16804,7844,-5256,14376,7176,13444,6572,8676,-14524,784,-3424,2000,14408,7956,5492,13496
0,-4720,64,16888,7708,-5256,14368,7136,13488,6752,8528,-14580,688,-3364,1944,14552,7908,5564,13628
0,-4732,96,16860,7784,-5204,14644,7188,13428,6664,8488,-14656,732,-3316,1952,14536,7992,5436,13640
0,-4776,80,16848,7752,-5244,14288,7216,13504,6744,8556,-14712,664,-3360,1964,14440,7976,5444,13644
0,-4800,16,16828,7552,-5156,14252,7188,13472,6636,8500,-14752,592,-3324,2108,14484,7760,5556,13536
0,-4676,12,16968,7668,-5148,14436,7372,13424,6728,8468,-14636,636,-3292,1820,14680,7944,5452,13476
0,-4732,68,16792,7608,-5260,14348,7196,13320,6736,8460,-14552,552,-3320,1820,14604,7916,5592,13512
0,-4612,120,16844,7648,-5244,14392,7136,13340,6736,8424,-14636,604,-3288,1820,14448,7820,5564,13552
0,-4692,68,16896,7740,-5272,14512,7252,13324,6832,8428,-14644,776,-3364,1808,14504,7876,5524,13608
0,-4704,4,16856,7836,-5224,14352,7204,13464,6808,8552,-14572,644,-3392,1900,14608,7804,5484,13660
0,-4776,48,16920,7696,-5324,14316,7260,13384,6800,8472,-14552,608,-3284,1920,14440,7896,5388,13452
0,-4724,-20,17044,7752,-5324,14448,7200,13392,6660,8640,-14644,732,-3280,2180,14560,7908,5400,13600
0,-4760,64,16980,7696,-5280,14504,7308,13432,6828,8596,-14568,732,-3324,1916,14528,7972,5488,13552
0,-4700,100,16892,7764,-5232,14304,7220,13372,6864,8664,-14564,696,-3412,1964,14624,7920,5576,13484
0,-4688,36,16908,7836,-5280,14636,7260,13552,6728,8612,-14588,620,-3392,1788,14576,7988,5544,13644
0,-4700,104,17040,7740,-5164,14608,7296,13528,6736,8556,-14612,608,-3332,1872,14620,7868,5472,13516
0,-4672,104,16920,7784,-5196,14428,7212,13512,6684,8524,-14512,624,-3356,1884,14440,7896,5464,13512
0,-4640,124,16888,7768,-5252,14432,7332,13384,6688,8440,-14556,676,-3332,1864,14364,7768,5492,13516
0,-4772,116,16864,7652,-5316,14344,7184,13436,6728,8548,-14532,676,-3240,1732,14488,7828,5472,13392
0,-4728,116,16940,7684,-5344,14460,7260,13428,6832,8560,-14548,796,-3356,1756,14460,7852,5560,13452
0,-4756,80,16828,7728,-5260,14512,7228,13360,6744,8564,-14564,660,-3240,2000,14524,7956,5512,13556
0,-4640,16,16756,7812,-5284,14380,7252,13428,6744,8488,-14688,676,-3412,1724,14604,8004,5508,13512
0,-4604,56,16864,7696,-5200,14344,7260,13444,6640,8408,-14496,640,-3316,1952,14764,7888,5596,13632
0,-4588,52,16884,7664,-5204,14352,7348,13452,6668,8544,-14560,664,-3328,1772,14468,7896,5600,13724
0,-4772,40,16896,7740,-5200,14476,7192,13412,6776,8468,-14624,692,-3388,1920,14492,7844,5556,13496
0,-4652,124,16876,7788,-5192,14288,7188,13376,6732,8420,-14648,704,-3268,1948,14616,7872,5456,13420
0,-4704,136,16956,7672,-5212,14408,7184,13484,6692,8576,-14620,444,-3308,1984,14576,7740,5368,13616
0,-4656,32,16900,7752,-5232,14380,7268,13412,6668,8380,-14672,644,-3140,1868,14544,7684,5400,13540
0,-4692,28,16920,7720,-5116,14372,7252,13408,6848,8468,-14664,624,-3396,1868,14536,7892,5448,13536
0,-4752,16,16980,7644,-5204,14448,7260,13344,6660,8500,-14628,624,-3272,1928,14512,7924,5460,13572
0,-4580,20,16764,7724,-5240,14432,7128,13304,6740,8488,-14596,744,-3344,1964,14548,7920,5476,13660
0,-4620,96,16940,7784,-5276,14372,7312,13424,6732,8564,-14684,684,-3196,1816,14580,7772,5544,13560
0,-4692,32,16992,7560,-5320,14428,7224,13448,6784,8568,-14572,536,-3256,1856,14692,7828,5440,13472
0,-4700,180,17004,7684,-5216,14512,7280,13452,6616,8544,-14596,636,-3264,1840,14448,7932,5444,13480
0,-4688,140,16840,7656,-5236,14408,7196,13412,6772,8424,-14728,668,-3284,1936,14528,7932,5500,13480
0,-4676,8,16836,7708,-5292,14364,7348,13456,6732,8588,-14684,648,-3396,1852,14488,7936,5632,13640
0,-4764,92,16876,7716,-5204,14344,7228,13512,6688,8484,-14636,564,-3396,1844,14660,7868,5592,13516
0,-4704,12,16864,7728,-5316,14252,7236,13504,6796,8560,-14564,860,-3256,1856,14628,7888,5652,13500
0,-4804,104,16740,7652,-5244,14440,7356,13440,6640,8464,-14620,616,-3324,1880,14504,7792,5432,13580
0,-4596,168,16872,7600,-5324,14292,7220,13392,6820,8572,-14576,744,-3364,1960,14572,7892,5392,13544
0,-4592,152,16928,7632,-5360,14376,7288,13332,6712,8528,-14572,792,-3288,2036,14448,7912,5448,13536
0,-4748,56,16872,7700,-5232,14512,7116,13520,6688,8528,-14632,592,-3388,1980,14572,7860,5560,13560
0,-4668,128,16868,7664,-5208,14340,7268,13400,6684,8564,-14552,604,-3248,1828,14336,7800,5544,13588
0,-4608,148,16988,7748,-5224,14492,7192,13436,6756,8444,-14640,792,-3388,1876,14524,7904,5520,13564
0,-4660,108,16864,7684,-5268,14552,7188,13380,6644,8604,-14596,784,-3244,1788,14640,7764,5580,13560
0,-4708,44,16916,7756,-5192,14476,7172,13404,6772,8528,-14660,732,-3412,1880,14560,7852,5492,13564
0,-4656,156,16888,7628,-5304,14456,7228,13376,6812,8656,-14556,812,-3284,1888,14672,7800,5636,13564
0,-4784,136,16788,7708,-5336,14340,7236,13448,6764,8460,-14628,828,-3344,1928,14668,7868,5604,13720
0,-4652,152,17052,7768,-5288,14404,7236,13412,6652,8616,-14616,576,-3288,1768,14620,7916,5616,13644
0,-4544,112,16852,7680,-5276,14424,7216,13536,6736,8568,-14664,596,-3252,1776,14676,7912,5480,13552
0,-4728,276,16960,7704,-5296,14420,7228,13396,6604,8456,-14716,812,-3160,1844,14640,7752,5452,13548
0,-4756,84,17052,7732,-5368,14564,7200,13356,6696,8556,-14608,660,-3208,1868,14636,7720,5428,13600
0,-4708,148,16924,7612,-5244,14276,7196,13364,6628,8516,-14524,652,-3228,1784,14520,7848,5516,13628
0,-4740,124,16772,7664,-5228,14424,7292,13388,6604,8616,-14516,652,-3308,1664,14672,7732,5500,13528
0,-4688,56,16920,7696,-5208,14336,7200,13448,6800,8668,-14636,648,-3240,1784,14572,7804,5568,13688
0,-4536,64,16796,7632,-5116,14308,7224,13340,6700,8592,-14648,640,-3260,1876,14436,7824,5484,13620
0,-4592,92,16796,7624,-5344,14384,7192,13412,6732,8480,-14604,672,-3328,1984,14244,7816,5404,13532
0,-4680,68,16980,7680,-5288,14312,7104,13524,6676,8480,-14676,548,-3376,1900,14364,7948,5388,13408
0,-4760,204,16812,7616,-5300,14332,7132,13524,6768,8356,-14628,748,-3584,2128,14100,8144,5536,13556
0,-4612,4,16968,7692,-5348,14424,7156,13456,6780,8284,-14628,688,-3024,1804,14380,7804,5684,13428
0,-4592,-80,16780,7796,-5060,14336,7052,13352,6720,8548,-14440,704,-3340,2188,14544,7812,5656,13620
0,-4664,92,16920,7728,-5180,14624,7032,13356,6680,8492,-14472,684,-3312,1960,14580,8016,5448,13544
0,-4744,76,16956,7628,-5332,14608,7172,13448,6780,8488,-14580,788,-3348,1772,14568,7940,5424,13608
0,-4720,152,17092,7652,-5160,14444,7056,13484,6832,8452,-14612,768,-2904,1764,14956,7576,5516,13460
0,-4520,92,17164,7568,-5328,14448,7168,13496,6744,8496,-14660,672,-3224,2128,14808,7996,5612,13752
0,-4640,44,16968,7640,-5208,14616,7296,13528,6808,8552,-14656,724,-2992,1804,14696,7832,5504,13696
0,-4440,136,16960,7504,-5232,14512,7376,13416,6872,8524,-14820,524,-3260,1868,14608,7872,5520,13640
0,-4700,200,17020,7748,-5232,14448,7268,13364,6800,8524,-14672,512,-3100,1504,14780,7712,5516,13376
0,-4712,336,16880,7628,-5400,14412,7320,13420,6820,8588,-14680,756,-3240,1956,14704,7692,5676,13692
0,-4768,248,16736,7640,-5508,14328,7328,13364,6824,8540,-14616,440,-3288,1820,14476,7896,5664,13588
0,-4764,300,16912,7668,-5404,14364,7364,13420,6816,8532,-14564,512,-3316,1720,14408,7740,5568,13648
0,-4768,240,16832,7676,-5348,14232,7344,13500,6640,8628,-14608,512,-3324,1544,14648,7708,5744,13452
0,-4740,208,16840,7576,-5396,14404,7296,13364,6668,8584,-14552,704,-3264,1904,14700,7488,5752,13420
0,-4624,264,16740,7436,-5508,14320,7328,13452,6624,8588,-14564,648,-3328,1760,14584,7896,5740,13620
0,-4780,204,16888,7712,-5296,14284,7340,13348,6652,8696,-14564,716,-3260,1680,14452,7648,5592,13536
0,-4620,228,16856,7644,-5436,14424,7224,13444,6724,8488,-14488,740,-3284,1772,14624,7732,5708,13516
0,-4652,184,16964,7612,-5348,14472,7276,13412,6660,8588,-14584,820,-3264,1836,14540,7804,5660,13584
0,-4612,228,16912,7616,-5336,14504,7276,13508,6796,8648,-14516,668,-3120,1864,14564,7712,5576,13568
0,-4652,76,17012,7556,-5292,14368,7220,13508,6624,8584,-14596,640,-3188,2028,14520,7784,5548,13572
0,-4680,244,16896,7700,-5288,14580,7216,13440,6684,8552,-14608,620,-3260,2100,14588,7836,5488,13440
0,-4640,120,16792,7604,-5360,14608,7252,13584,6752,8580,-14532,712,-3188,1928,14704,7888,5528,13700
0,-4660,152,16972,7680,-5148,14580,7160,13488,6572,8504,-14596,636,-3152,2060,14488,7800,5404,13600
0,-4636,132,16984,7728,-5248,14472,7188,13476,6716,8400,-14616,616,-3148,2064,14516,7776,5532,13604
0,-4560,108,16916,7672,-5240,14500,7168,13432,6708,8328,-14616,720,-3160,2052,14552,7860,5572,13764
0,-4560,40,16992,7720,-5136,14524,7204,13384,6600,8524,-14588,620,-3040,1940,14544,7768,5476,13580
0,-4572,76,16888,7760,-5156,14460,7088,13476,6704,8492,-14644,592,-3156,2016,14536,7804,5356,13748
0,-4600,100,16912,7636,-5232,14440,7084,13408,6612,8576,-14708,672,-3060,1912,14668,7712,5524,13640
0,-4616,180,16988,7620,-5304,14484,7152,13396,6888,8516,-14680,676,-3172,1940,14648,7720,5356,13452
0,-4580,88,16940,7640,-5256,14504,7260,13360,6588,8436,-14644,692,-3052,1904,14652,7688,5468,13580
0,-4672,144,16956,7660,-5320,14388,7244,13396,6728,8468,-14660,600,-3192,1876,14636,7720,5532,13512
0,-4692,164,16892,7684,-5324,14408,7228,13376,6708,8524,-14712,844,-3232,1972,14512,7844,5636,13524
0,-4604,156,16748,7608,-5320,14332,7144,13384,6748,8580,-14724,608,-3284,1824,14440,7820,5700,13592
0,-4680,208,16900,7696,-5248,14400,7208,13448,6760,8512,-14560,648,-3260,1808,14564,7808,5572,13620
0,-4736,116,16776,7596,-5424,14260,7240,13328,6760,8600,-14612,532,-3172,1728,14576,7784,5612,13568
0,-4688,244,16728,7732,-5304,14460,7284,13312,6860,8512,-14584,776,-3208,1904,14444,7832,5480,13516
0,-4680,168,16948,7712,-5352,14360,7176,13416,6700,8544,-14564,632,-3152,1920,14552,7808,5548,13536
0,-4668,148,16828,7668,-5352,14452,7328,13412,6816,8476,-14776,688,-3116,1860,14728,7848,5500,13524
0,-4680,180,16916,7708,-5320,14444,7240,13368,6664,8560,-14672,700,-3160,1852,14728,7680,5408,13528
0,-4536,236,16976,7724,-5296,14384,7300,13360,6628,8624,-14640,540,-3108,1868,14484,7708,5480,13584
0,-4556,124,16976,7692,-5208,14460,7256,13336,6760,8516,-14588,584,-3200,1872,14688,7844,5536,13664
0,-4588,300,16864,7660,-5280,14500,7292,13432,6688,8552,-14576,640,-3128,1952,14536,7756,5660,13532
0,-4704,156,16872,7648,-5312,14432,7292,13520,6580,8604,-14656,772,-3084,1788,14524,7776,5572,13668
0,-4592,204,16836,7524,-5316,14420,7160,13432,6576,8524,-14528,912,-3164,1776,14584,7752,5488,13552
0,-4628,216,16920,7616,-5296,14528,7220,13476,6596,8628,-14536,756,-3100,1868,14452,7716,5540,13600
0,-4724,300,17020,7640,-5324,14512,7312,13432,6740,8440,-14536,772,-3236,1920,14420,7780,5572,13600
0,-4604,204,16820,7668,-5356,14452,7252,13444,6640,8472,-14612,696,-3204,2064,14592,7816,5468,13604
0,-4588,284,16992,7652,-5316,14580,7348,13516,6700,8528,-14568,612,-3140,1880,14360,7824,5588,13548
0,-4672,136,16976,7616,-5356,14488,7192,13448,6660,8612,-14564,692,-3168,1984,14528,7928,5528,13544
0,-4652,184,16940,7572,-5252,14440,7300,13468,6692,8440,-14608,652,-3284,1876,14592,7852,5560,13704
0,-4608,152,16868,7628,-5272,14596,7200,13528,6700,8548,-14612,820,-3104,1808,14692,7800,5476,13524
0,-4664,188,17100,7644,-5232,14468,7296,13368,6628,8500,-14648,712,-3140,1884,14712,7820,5552,13760
0,-4696,188,16808,7684,-5280,14432,7064,13376,6652,8568,-14688,532,-3132,1880,14600,7836,5484,13572
0,-4636,312,16896,7680,-5256,14640,7192,13356,6816,8540,-14668,680,-3096,1796,14620,7772,5568,13604
0,-4636,76,17056,7552,-5284,14452,7264,13308,6620,8580,-14584,580,-3240,1900,14676,7680,5464,13524
0,-4596,188,16812,7604,-5304,14452,7208,13392,6704,8516,-14600,568,-3152,1888,14476,7684,5588,13568
0,-4580,144,16812,7628,-5300,14292,7272,13412,6856,8488,-14596,596,-3076,1756,14644,7708,5692,13432
0,-4604,240,16872,7700,-5160,14492,7248,13368,6752,8532,-14724,484,-3072,1848,14648,7776,5492,13504
0,-4628,216,16908,7532,-5204,14460,7172,13384,6828,8592,-14688,588,-3112,1828,14456,7724,5548,13672
0,-4720,72,16920,7676,-5248,14492,7208,13432,6648,8516,-14564,600,-3112,1996,14484,7752,5556,13628
0,-4500,192,16916,7620,-5324,14436,7320,13484,6708,8448,-14736,640,-3156,1920,14664,7756,5536,13636
0,-4580,168,17060,7632,-5372,14360,7204,13348,6736,8544,-14624,636,-3140,1876,14584,7872,5464,13608
0,-4596,188,16900,7732,-5344,14464,7196,13340,6516,8572,-14604,760,-3220,1940,14540,7788,5624,13484
0,-4716,204,16852,7688,-5276,14396,7208,13408,6564,8476,-14632,784,-3252,1848,14628,7788,5700,13612
0,-4580,188,16892,7568,-5392,14512,7220,13468,6772,8512,-14556,504,-3160,1724,14588,7772,5632,13596
0,-4596,124,17040,7612,-5332,14424,7148,13452,6680,8500,-14652,900,-3188,1872,14568,7820,5488,13624
0,-4592,212,16868,7588,-5320,14340,7260,13432,6608,8664,-14672,600,-3196,1808,14504,7768,5520,13664
0,-4584,184,16836,7700,-5344,14516,7296,13464,6640,8440,-14588,832,-3200,1828,14412,7784,5456,13584
0,-4592,120,16944,7552,-5248,14584,7224,13464,6628,8540,-14656,800,-3072,1848,14540,7804,5496,13624
0,-4668,176,16840,7568,-5340,14440,7212,13432,6732,8612,-14612,724,-3148,1824,14516,7764,5464,13452
0,-4596,88,16816,7704,-5332,14416,7208,13420,6684,8500,-14604,664,-3100,1792,14360,7780,5624,13596
0,-4572,204,16964,7688,-5232,14424,7164,13464,6768,8556,-14544,848,-3092,1832,14764,7836,5580,13612
0,-4672,168,16988,7640,-5264,14596,7352,13432,6764,8604,-14548,652,-3184,1840,14568,7776,5508,13700
0,-4584,204,16972,7680,-5224,14432,7168,13476,6592,8400,-14668,576,-3176,1776,14660,7788,5504,13652
0,-4540,200,16940,7732,-5360,14256,7232,13420,6788,8588,-14640,672,-3128,1936,14548,7836,5544,13404
0,-4708,220,16888,7592,-5248,14492,7320,13468,6716,8488,-14620,676,-3228,1852,14632,7640,5496,13564
0,-4544,188,16944,7624,-5268,14488,7296,13360,6668,8544,-14628,544,-3132,1920,14588,7780,5588,13656
0,-4568,128,16944,7520,-5316,14456,7208,13400,6576,8552,-14476,640,-3040,1872,14640,7792,5600,13592
0,-4676,176,16988,7568,-5252,14492,7164,13436,6776,8588,-14556,672,-3156,1816,14436,7740,5648,13700
0,-4568,180,16848,7580,-5304,14524,7260,13404,6736,8496,-14576,716,-3096,1836,14556,7748,5524,13576
0,-4616,228,16984,7620,-5232,14416,7248,13464,6616,8608,-14620,616,-3084,1904,14700,7840,5572,13636
0,-4616,184,17012,7640,-5300,14484,7204,13452,6676,8460,-14680,664,-3092,1820,14584,7652,5556,13588
0,-4652,212,16876,7548,-5388,14472,7216,13392,6776,8580,-14592,588,-3096,1888,14452,7696,5504,13512
0,-4764,276,17044,7604,-5368,14312,7136,13416,6788,8564,-14676,692,-3176,1836,14600,7836,5532,13348
0,-4648,172,16968,7564,-5380,14508,7136,13476,6804,8452,-14712,652,-3228,1748,14624,7848,5564,13684
0,-4608,324,16804,7580,-5344,14456,7260,13492,6832,8480,-14652,612,-3120,1768,14540,7808,5532,13528
